id_modismo,modismo,significado,ejemplo,img_1,img_2,img_3,img_4
MULTI_GPT_1314,pan,Lo que sucede de manera normal o de manera frecuente.,"El chisme es un vicio del comportamiento social que en culturas como la nuestra ya se convirtió en hábito, no existe grupo social, familiar o empresarial donde el rumor no sea pan diario.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pan/literal_pan.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pan/figurative_pan.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/cuadrar_1/literal_cuadrar_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pan/mixed_pan.png
MULTI_GPT_1315,pan,Terminar con las existencias de un producto en venta rápidamente.,"El libro se vendió como pan caliente, según me comentó el editor, por lo cual ya estaba planeando una segunda edición.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pan_1/figurative_pan_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/ojo_1/literal_ojo_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pan_1/literal_pan_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pan_1/mixed_pan_1.png
MULTI_GPT_1316,pan,Expresión que indica desprecio o una negación contundente.,"Con lo mal que te portas, qué bicicleta ni qué pan caliente.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pan_2/figurative_pan_2.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pan_2/mixed_pan_2.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pan_2/literal_pan_2.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/amanecido_1/literal_amanecido_1.png
MULTI_GPT_1317,pana,"Persona muy allegada, amigo.","Antes de venir para acá, le dije a un ‘pana’ del barrio que iba a ver jazz y me dijo que yo estaba muy viejo para jugar con esas fichitas y con la pelotica.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/siempre/mixed_siempre.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pana/mixed_pana.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pana/figurative_pana.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pana/literal_pana.png
MULTI_GPT_1318,pancoger,Cultivo de subsistencia que busca satisfacer las necesidades alimenticias propias de una comunidad.,"Berenjena, maíz, rábano, maíz, plátano, yuca, fríjol, hortalizas, frutales, entre otros cultivos de pancoger, se desarrollan en los patios productivos.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pancoger/mixed_pancoger.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/quedar/figurative_quedar.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pancoger/figurative_pancoger.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pancoger/literal_pancoger.png
MULTI_GPT_1319,panga,Hoja de cabuya que sirve de canal para recoger el agua en los campos.,Gracias a las pangas podemos regar los cultivos en verano.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/panga/mixed_panga.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/panga/figurative_panga.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/gastar_1/mixed_gastar_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/panga/literal_panga.png
MULTI_GPT_1320,panga,Lancha rápida de motor que se emplea para el transporte de personas o encomiendas.,"Navegamos rumbo norte con la fuerza de la corriente del Atrato en una panga de cinco filas, carpada y con motor, que transporta dieciocho pasajeros.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/panga_1/figurative_panga_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/panga_1/literal_panga_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/sancochar_1/mixed_sancochar_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/panga_1/mixed_panga_1.png
MULTI_GPT_1321,pantalla,Apariencia falsa que da alguien que quiere aparentar.,"No le creas nada, es pura pantalla, no tiene ni en qué caerse muerto.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pantalla/mixed_pantalla.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pantalla/figurative_pantalla.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pantalla/literal_pantalla.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/coquito/literal_coquito.png
MULTI_GPT_1322,pantallear,Presumir de algo que no se posee.,"Yo ya lo conocía, he visto al dueño varias veces pero no quiere que la gente sepa que no es un Volvo para poder pantallear.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pantallear/literal_pantallear.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/topo_1/literal_topo_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pantallear/mixed_pantallear.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pantallear/figurative_pantallear.png
MULTI_GPT_1323,pantallero,"Referido a una persona, presumida, jactanciosa.","Estamos viviendo en el insólito pero fascinante mundo de la frivolidad, donde lo que cuenta es ser pantallero.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/barajar/literal_barajar.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pantallero/mixed_pantallero.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pantallero/literal_pantallero.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pantallero/figurative_pantallero.png
MULTI_GPT_1324,pantalón,"Hacer sentir a alguien la autoridad, actuando con seriedad y firmeza.",La junta directiva se amarró los pantalones y decidió cortar de una los brotes de indisciplina en que habían caído dos de sus integrantes.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pantal%C3%B3n/mixed_pantal%C3%B3n.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pantal%C3%B3n/literal_pantal%C3%B3n.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/te_conozco_mosco/figurative_te_conozco_mosco.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pantal%C3%B3n/figurative_pantal%C3%B3n.png
MULTI_GPT_1325,pantimedias,Prenda interior femenina que consiste en dos medias que cubren los pies y las piernas hasta la cintura.,"Varias empresas han decidido aumentar la diversificación hacia líneas como interiores, pijamas y pantimedias o medias veladas.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/nervio/mixed_nervio.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pantimedias/figurative_pantimedias.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pantimedias/literal_pantimedias.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pantimedias/mixed_pantimedias.png
MULTI_GPT_1326,papa,"Comida, alimento.",Desde que vive solo consigue la papa trabajando como mesero.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papa/figurative_papa.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/espalda/figurative_espalda.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papa/mixed_papa.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papa/literal_papa.png
MULTI_GPT_1327,papa caliente,asunto difícil y delicado de tratar,el reemplazo de juan manuel santos en la u se volvió una papa caliente,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papa_caliente/mixed_papa_caliente.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papa_caliente/figurative_papa_caliente.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papa_caliente/literal_papa_caliente.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/torear/mixed_torear.png
MULTI_GPT_1328,papaya,Darle la oportunidad a alguien para que se aproveche o cause algún daño.,"Si sabía que tenía como competencia a un arquero de esa categoría, ¿no debió llegar antes?, ¿no dio ‘papaya’ sabiendo que a los cinco días de su arribo se jugaba la Community Shield?",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/machete/mixed_machete.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papaya/figurative_papaya.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papaya/literal_papaya.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papaya/mixed_papaya.png
MULTI_GPT_1329,papayera,Banda de músicos que interpretan temas típicos de una región.,"Habrá platos típicos colombianos, música, papayera, rifas, regalos y variadas sorpresas y atracciones para los asistentes.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/cadena/literal_cadena.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papayera/literal_papayera.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papayera/figurative_papayera.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papayera/mixed_papayera.png
MULTI_GPT_1330,papelero,Persona que simula una posición económica o un sentimiento.,"Como era tan papelero, nadie le creía cuando realmente se enfermaba.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papelero/mixed_papelero.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papelero/figurative_papelero.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papelero/literal_papelero.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/caramelo/mixed_caramelo.png
MULTI_GPT_1331,papelero,simulador,no le creas que está enferma porque es muy papelera,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papelero_1/literal_papelero_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papelero_1/mixed_papelero_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papelero_1/figurative_papelero_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/aullar/mixed_aullar.png
MULTI_GPT_1332,papeleta,"Persona inquieta o traviesa, generalmente estrambótica.","Contaron que todos se fueron acalorando y que la dueña del bar, que es una papeleta, reventó como un tote y sacó a todo el mundo.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papeleta/figurative_papeleta.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/arranque/literal_arranque.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papeleta/literal_papeleta.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papeleta/mixed_papeleta.png
MULTI_GPT_1333,papi,Modo en que la novia o esposa llama a su pareja.,"Ella pasaba pocos ratos en la casa de su madre, así que era libre hasta que llegaba su papi, como trataban de convencerla de que lo sintiera, como su esposo.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papi/figurative_papi.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/estar_en_el_cuento/figurative_estar_en_el_cuento.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papi/mixed_papi.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papi/literal_papi.png
MULTI_GPT_1334,papito,Abuelo.,"Crecí muy cerca de mis abuelos maternos y gran parte de lo que soy se los debo a ellos, especialmente a mi papito.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papito/figurative_papito.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papito/mixed_papito.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pasabocas/figurative_pasabocas.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/papito/literal_papito.png
MULTI_GPT_1335,parada,Actitud o comportamiento impredecible y reprochable.,No quiso pagarle el día de trabajo aún teniendo el dinero. Ese jefe a veces tiene unas paradas que sorprenden.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/cach%C3%B3n/figurative_cach%C3%B3n.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parada/mixed_parada.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parada/figurative_parada.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parada/literal_parada.png
MULTI_GPT_1336,parada,"Truco, malabar o gesto sorprendente.","¡Atención todos!, les voy a mostrar una parada. Voy a tocarme la nariz con la punta de la lengua.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/brocha/literal_brocha.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parada_1/mixed_parada_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parada_1/literal_parada_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parada_1/figurative_parada_1.png
MULTI_GPT_1337,parar,Pedir cuentas a alguien exigiendo desistir en su actitud.,¡Voy a parar a José! No sé quién se cree que es pero estoy harta de que se meta en mi vida.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parar/mixed_parar.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parar/literal_parar.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/cuadre/figurative_cuadre.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parar/figurative_parar.png
MULTI_GPT_1338,parar,Levantarse de la cama,¡Párate a desayunar!,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parar_1/literal_parar_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parar_1/figurative_parar_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/plato_1/mixed_plato_1.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parar_1/mixed_parar_1.png
MULTI_GPT_1339,parar,"Referido a una persona o empresa, mejorar su situación económica.",Los dueños del negocio lograron pararlo después de la bancarrota.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parar_2/figurative_parar_2.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parar_2/mixed_parar_2.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/candelero/literal_candelero.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parar_2/literal_parar_2.png
MULTI_GPT_1340,pared,"Referido a una persona, que no es tenida en cuenta, ignorarla.","Para nuestra empresa, el consumidor no está pintado en la pared.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/lavaperros/figurative_lavaperros.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pared/literal_pared.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pared/figurative_pared.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/pared/mixed_pared.png
MULTI_GPT_1341,parlante,Aparato que transforma en ondas acústicas las ondas eléctricas y tiene como función amplificar el sonido.,Algunos computadores para empresas traen un parlante interno de mucha potencia.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parlante/literal_parlante.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parlante/figurative_parlante.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/mosquear/mixed_mosquear.png,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsMultiImage/parlante/mixed_parlante.png
